lap_id,turn_number,flat_out,position_entry,position_exit,braking_start_dist,braking_start_speed,braking_start_gear,time_at_braking_ms,gap_behind_at_entry,gap_ahead_at_entry,entry_dist,entry_speed,entry_gear,time_at_entry_ms,apex_dist,apex_speed,apex_gear,time_at_apex_ms,exit_dist,exit_speed,exit_gear,time_at_exit_ms,gap_behind_at_exit,gap_ahead_at_exit,throttle_committed_dist,throttle_committed_speed,throttle_committed_gear,time_at_throttle_committed_ms,time_in_turn_ms,max_brake_before_apex,max_throttle_after_apex,battery_deployed_prev_straight,battery_overtake_deployed_prev_straight,battery_boost_deployed_prev_straight,battery_recharged_prev_straight,lockups,spins,lockups_front_minor,lockups_front_medium,lockups_front_severe,lockups_rear_minor,lockups_rear_medium,lockups_rear_severe,spins_minor,spins_medium,spins_severe,in_traffic,collision_events,corner_cutting_events,time_penalties_received_sec,retried_with_flashback,tyre_temps_entry,tyre_temps_apex,tyre_temps_exit,tyre_carcass_temps,brake_bias,differential,off_throttle_diff,engine_braking,turn_series_distances,turn_series_times,turn_positions,turn_speeds,turn_brakes,turn_throttles,turn_gears,turn_wheel_angles,turn_slip_ratios,turn_yaw_rates,turn_longitudinal_g,version
AbuDhabi_Race_Feb04_001_L1,10,True,1,1,0.0,0.0,0,0,3.25,0.0,4053.66,258,6,67241,4163.34,269,7,68724,4164.58,269,7,68758,3.4,0.0,4163.34,269,7,68724,1517,0,100,5.7,2.5,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,56|80|70|80,71|76|79|79,71|76|79|79,84|87|89|92,58,30,55,50,4053|4058|4064|4070|4076|4082|4087|4093|4099|4105|4111|4117|4122|4128|4134|4140|4146|4152|4157|4164,67241|67324|67424|67474|67574|67641|67724|67807|67874|67957|68024|68107|68191|68257|68358|68424|68508|68608|68658|68758,-607.1;392.0|-608.7;386.2|-610.2;380.4|-611.4;375.7|-612.8;369.8|-614.2;363.8|-615.4;357.8|-616.3;353.0|-617.4;346.9|-618.4;340.7|-619.1;335.8|-619.7;329.6|-620.2;323.4|-620.4;318.4|-620.4;312.1|-620.2;305.9|-619.7;299.7|-619.0;293.4|-618.2;288.5|-617.0;282.4,258|259|261|262|263|264|265|266|267|268|269|269|269|269|269|269|269|269|269|269,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,6|6|6|6|6|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0.0062|0.0075|0.0108|0.0125|0.0131|0.0138|0.0132|0.0135|0.0169|0.0235|0.0302|0.0392|0.0447|0.0453|0.0438|0.0433|0.0433|0.0446|0.0481|0.0528,0.018;0.019;-0.000;-0.000|0.017;0.019;-0.000;-0.000|0.017;0.020;-0.000;-0.000|0.016;0.019;-0.000;-0.000|0.016;0.019;-0.000;-0.000|0.011;0.014;-0.000;-0.000|0.015;0.018;-0.000;-0.000|0.015;0.019;-0.000;-0.000|0.015;0.019;-0.000;-0.000|0.015;0.020;-0.000;-0.000|0.014;0.021;-0.000;-0.000|0.014;0.023;-0.000;-0.000|0.015;0.028;-0.000;-0.000|0.016;0.031;-0.000;-0.000|0.017;0.030;-0.000;-0.000|0.017;0.031;-0.000;-0.000|0.016;0.029;-0.000;-0.000|0.016;0.029;-0.000;-0.000|0.016;0.028;-0.000;-0.000|0.018;0.033;-0.000;-0.000,0.000|0.005|0.012|0.013|0.005|0.009|-0.004|-0.001|0.015|0.035|0.024|0.023|0.018|0.005|-0.011|0.010|-0.008|-0.014|-0.029|0.087,0.47|0.45|0.43|0.43|0.41|0.23|0.40|0.39|0.36|0.33|0.31|0.22|0.14|0.15|0.15|0.15|0.16|0.16|0.15|0.13,0.2.9-dev
AbuDhabi_Race_Feb04_001_L1,11,True,1,1,0.0,0.0,0,0,3.4,0.0,4165.83,269,7,68758,4165.83,269,7,68758,4249.16,275,7,69858,3.533,0.0,4240.66,275,7,69758,1100,0,100,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,72|77|79|79,72|77|79|79,79|75|85|78,84|87|89|92,58,30,55,50,4165|4170|4175|4180|4185|4191|4196|4201|4206|4211|4217|4222|4227|4232|4238|4243|4248|4253|4259|4249,68758|68824|68891|68958|69041|69108|69174|69241|69324|69391|69458|69524|69608|69674|69741|69791|69858,-616.8;281.2|-615.6;276.3|-614.3;271.5|-612.9;266.7|-610.8;260.8|-609.1;256.1|-607.2;251.5|-605.1;246.9|-602.4;241.3|-600.1;236.8|-597.7;232.4|-595.2;228.0|-592.0;222.6|-589.3;218.3|-586.5;214.0|-584.4;210.8|-581.4;206.7,269|269|269|269|269|269|270|270|271|271|272|272|273|274|274|275|275,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|94,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0.0528|0.0506|0.0481|0.0414|0.0379|0.0319|0.0300|0.0266|0.0240|0.0203|0.0169|0.0172|0.0205|0.0228|0.0235|0.0241|0.0280,0.016;0.031;-0.000;-0.000|0.018;0.030;-0.000;-0.000|0.018;0.029;-0.000;-0.000|0.018;0.027;-0.000;-0.000|0.017;0.029;-0.000;-0.000|0.016;0.026;-0.000;-0.001|0.015;0.024;-0.000;-0.000|0.016;0.024;-0.000;-0.000|0.015;0.022;-0.000;-0.000|0.016;0.023;-0.000;-0.000|0.016;0.022;-0.000;-0.000|0.016;0.021;-0.000;-0.000|0.015;0.021;-0.000;-0.000|0.015;0.020;-0.000;-0.000|0.014;0.019;-0.000;-0.000|0.013;0.019;-0.000;-0.000|0.008;0.012;-0.003;-0.003,-0.020|0.025|-0.006|-0.115|0.011|-0.016|-0.011|-0.010|-0.020|-0.011|-0.017|-0.009|-0.015|-0.038|0.051|0.163|0.110,0.16|0.09|0.19|0.13|0.18|0.27|0.25|0.27|0.28|0.30|0.32|0.32|0.32|0.31|0.29|0.28|-0.18,0.2.9-dev
AbuDhabi_Race_Feb04_001_L1,12,False,1,1,4250.59,274,7,69875,3.533,0.0,4265.7,263,7,70058,4378.96,102,3,72442,4438.29,129,3,74242,3.65,0.0,4417.14,111,3,73609,4367,64,74,0.1,0.0,0.0,7.3,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,79|75|85|78,87|80|84|72,83|72|81|71,85|88|90|92,58,30,55,50,4250|4274|4283|4292|4301|4310|4319|4329|4338|4347|4356|4365|4374|4383|4392|4401|4410|4420|4429|4438,70058|70191|70325|70458|70608|70775|70941|71125|71341|71558|71808|72092|72358|72542|72775|73092|73409|73709|73992|74242,-572.1;194.8|-565.8;187.8|-559.3;181.4|-553.0;175.6|-545.9;169.8|-538.3;164.1|-531.0;159.2|-523.2;154.5|-514.5;150.0|-506.4;146.5|-497.6;143.7|-488.5;142.1|-480.5;142.3|-475.4;143.5|-469.3;146.0|-461.9;151.2|-455.6;158.0|-450.6;165.8|-446.5;174.2|-443.0;182.2,263|251|238|225|212|198|185|170|155|139|125|111|103|102|102|104|108|114|122|129,47|59|60|62|63|62|59|57|56|48|38|16|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|22|40|49|58|58|69|73|74,7|7|7|7|6|6|5|5|4|4|3|3|3|3|3|3|3|3|3|3,0.0333|0.0265|0.0262|0.0236|0.0248|0.0230|0.0261|0.0272|0.0423|0.0537|0.0948|0.1484|0.1749|0.1512|0.1300|0.1105|0.0681|0.0471|0.0260|-0.0134,-0.014;-0.013;-0.011;-0.020|-0.021;-0.024;-0.015;-0.034|-0.025;-0.028;-0.016;-0.044|-0.027;-0.031;-0.017;-0.048|-0.006;-0.007;-0.018;-0.040|-0.028;-0.031;-0.018;-0.040|-0.025;-0.027;-0.019;-0.060|-0.030;-0.033;-0.018;-0.040|-0.033;-0.035;-0.019;-0.079|-0.030;-0.036;-0.019;-0.129|-0.027;-0.032;-0.017;-0.143|-0.019;-0.010;-0.008;-0.069|0.003;0.032;-0.000;0.002|0.008;0.029;0.000;-0.001|0.015;0.083;-0.000;-0.000|0.024;0.088;-0.000;-0.003|0.018;0.051;-0.000;-0.002|0.022;0.040;-0.001;-0.001|0.027;0.038;-0.001;-0.001|0.032;0.027;-0.001;-0.001,0.061|0.025|0.001|-0.016|0.019|-0.013|-0.022|-0.006|-0.032|0.013|-0.021|0.015|0.016|0.111|0.031|0.005|0.003|-0.000|0.009|0.020,-2.25|-2.61|-2.58|-2.59|-2.12|-2.43|-2.25|-2.19|-2.09|-1.92|-1.67|-1.13|-0.38|-0.04|0.10|0.30|0.47|0.70|0.84|0.83,0.2.9-dev
AbuDhabi_Race_Feb04_001_L1,13,False,1,1,0.0,0.0,0,0,3.65,0.0,4446.27,135,3,74459,4525.59,141,3,76376,4558.36,144,3,77226,3.9,0.0,0.0,0.0,0,0,2767,0,60,0.0,0.0,0.0,4.7,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,82|71|80|70,76|93|77|80,75|95|75|80,85|88|90|91,58,30,55,50,4446|4451|4456|4462|4468|4474|4480|4486|4492|4498|4504|4510|4516|4522|4528|4534|4539|4545|4551|4558,74459|74592|74742|74892|75026|75176|75292|75426|75576|75692|75842|75976|76126|76309|76459|76609|76776|76926|77076|77226,-439.7;189.5|-437.4;194.0|-434.4;199.0|-431.0;203.8|-427.6;207.9|-423.5;212.1|-419.9;215.1|-415.7;218.2|-410.7;221.3|-406.6;223.5|-401.8;225.6|-396.3;227.6|-390.6;229.1|-383.5;230.1|-377.6;230.4|-371.8;230.1|-365.3;229.2|-359.5;228.0|-353.8;226.3|-348.1;224.3,135|138|141|142|142|142|142|142|141|141|141|140|140|141|141|141|141|142|143|144,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,74|68|62|54|53|53|53|52|51|51|51|54|60|57|55|52|49|49|49|48,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,-0.0367|-0.0528|-0.0708|-0.0864|-0.0883|-0.0860|-0.0922|-0.0989|-0.1123|-0.1230|-0.1306|-0.1342|-0.1284|-0.1288|-0.1247|-0.1006|-0.0711|-0.0754|-0.0485|-0.0480,0.039;0.024;-0.001;-0.001|0.041;0.020;-0.001;-0.001|0.043;0.017;-0.001;-0.000|0.042;0.014;-0.001;-0.000|0.047;0.015;-0.001;-0.000|0.053;0.014;-0.000;-0.000|0.058;0.019;-0.000;-0.000|0.064;0.022;-0.001;0.000|0.089;0.030;0.002;0.000|0.073;0.026;0.002;-0.000|0.068;0.023;0.001;-0.000|0.064;0.020;0.001;-0.001|0.058;0.019;-0.001;-0.000|0.059;0.018;-0.000;-0.000|0.058;0.020;0.000;-0.000|0.032;0.013;-0.008;0.000|0.015;0.009;-0.005;0.000|0.019;0.017;-0.001;-0.000|0.033;0.011;-0.000;-0.000|0.045;0.012;-0.000;0.000,0.020|0.024|0.015|0.006|0.011|0.070|0.004|-0.026|-0.081|-0.035|-0.047|0.030|0.029|0.033|0.027|0.009|0.158|-0.018|-0.057|-0.077,0.76|0.60|0.38|0.18|0.12|0.07|0.19|0.16|0.07|0.15|0.02|0.02|0.13|0.08|0.09|0.20|0.28|0.31|0.18|0.13,0.2.9-dev
AbuDhabi_Race_Feb04_001_L1,14,False,1,1,0.0,0.0,0,0,3.9,0.0,4559.03,144,3,77243,4614.5,135,3,78660,4747.51,218,5,81527,4.3,0.0,4626.02,137,3,78960,4284,0,100,0.0,0.0,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,75|95|75|80,72|105|73|84,62|85|75|82,85|88|90|91,58,30,55,50,4559|4568|4578|4588|4598|4608|4618|4627|4637|4647|4657|4667|4677|4687|4697|4707|4716|4726|4736|4747,77243|77493|77776|78026|78276|78510|78760|79026|79277|79527|79777|80010|80227|80443|80627|80827|81010|81177|81377|81527,-347.5;224.0|-338.5;219.6|-329.2;213.1|-322.2;206.2|-316.5;198.5|-312.3;190.8|-308.9;182.0|-306.7;172.1|-306.1;162.4|-306.7;152.4|-308.3;142.0|-310.8;131.9|-313.9;122.4|-317.8;112.6|-321.7;104.2|-326.5;94.9|-331.5;86.2|-336.4;78.2|-342.8;68.4|-347.9;61.0,144|144|143|140|137|135|135|138|142|148|155|162|171|178|185|192|199|206|213|218,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,48|45|41|31|31|49|61|65|72|83|92|94|100|100|100|100|100|100|100|100,3|3|3|3|3|3|3|3|3|3|3|3|4|4|4|4|5|5|5|5,-0.0488|-0.0708|-0.0886|-0.1143|-0.1254|-0.1242|-0.1072|-0.0755|-0.0477|-0.0376|-0.0372|-0.0271|-0.0248|-0.0185|-0.0152|-0.0159|-0.0119|-0.0062|-0.0067|-0.0055,0.046;0.010;0.000;-0.000|0.019;0.010;-0.001;-0.000|0.035;0.009;0.000;0.000|0.022;0.005;0.003;0.000|0.026;0.006;0.003;0.000|0.061;0.018;0.002;-0.000|0.083;0.028;-0.002;-0.001|0.064;0.026;-0.006;-0.000|0.056;0.025;-0.002;-0.000|0.051;0.027;-0.002;-0.001|0.061;0.032;-0.002;-0.001|0.041;0.034;-0.002;-0.001|0.060;0.042;-0.002;-0.001|0.049;0.037;-0.001;-0.001|0.044;0.037;-0.001;-0.001|0.049;0.037;-0.001;-0.001|0.079;0.054;-0.001;-0.001|0.033;0.028;-0.001;-0.001|0.033;0.029;-0.001;-0.001|0.032;0.028;-0.001;-0.001,-0.092|0.123|-0.016|0.018|-0.006|-0.052|-0.016|0.036|0.041|0.015|-0.011|0.087|0.056|0.021|0.006|-0.051|-0.113|0.017|0.009|0.007,0.09|0.11|-0.13|-0.30|-0.26|0.00|0.26|0.46|0.59|0.82|0.95|0.88|1.03|1.01|1.13|1.07|1.28|1.02|0.97|0.95,0.2.9-dev
AbuDhabi_Race_Feb04_001_L1,15,True,1,1,0.0,0.0,0,0,4.567,0.0,4779.66,234,6,82044,4906.44,247,6,83894,5005.97,258,7,85294,4.8,0.0,4893.51,248,6,83727,3250,0,100,7.7,6.0,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,60|79|74|80,94|79|93|85,99|75|96|84,85|89|90|92,58,30,55,50,4779|4790|4802|4814|4826|4838|4850|4862|4874|4886|4898|4909|4921|4933|4945|4957|4969|4981|4993|5005,82044|82227|82411|82577|82761|82944|83127|83294|83461|83644|83794|83944|84094|84278|84444|84611|84794|84961|85144|85294,-366.6;34.5|-373.5;24.6|-380.1;14.3|-385.8;4.5|-391.1;-6.7|-395.3;-18.5|-398.4;-30.6|-400.1;-41.8|-400.9;-53.2|-400.7;-65.8|-399.7;-76.1|-397.7;-86.2|-394.9;-96.1|-390.8;-106.8|-385.3;-118.2|-379.5;-128.1|-372.1;-138.4|-364.9;-147.6|-357.2;-156.5|-349.3;-165.4,234|238|242|244|244|245|245|246|247|248|247|247|246|247|248|249|250|253|255|258,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|7|7|7|7|7,0.0083|0.0108|0.0283|0.0561|0.0601|0.0717|0.0580|0.0533|0.0498|0.0782|0.0700|0.0602|0.0626|0.0627|0.0636|0.0273|0.0253|0.0115|0.0059|0.0058,0.026;0.028;-0.001;-0.001|0.020;0.023;-0.001;-0.001|0.017;0.025;-0.001;-0.001|0.020;0.036;-0.000;-0.000|0.021;0.039;-0.000;-0.000|0.020;0.042;-0.000;-0.001|0.022;0.043;-0.000;-0.000|0.022;0.041;-0.000;-0.001|0.021;0.039;-0.000;-0.001|0.019;0.040;-0.000;-0.000|0.019;0.039;-0.000;-0.000|0.021;0.042;-0.000;-0.002|0.022;0.042;-0.000;-0.001|0.020;0.040;-0.000;-0.000|0.027;0.051;-0.000;-0.001|0.015;0.026;-0.000;-0.001|0.020;0.030;-0.001;-0.000|0.017;0.021;-0.000;-0.001|0.017;0.019;-0.000;-0.001|0.018;0.020;-0.000;-0.000,-0.002|0.007|0.079|0.094|-0.041|-0.003|-0.002|-0.002|0.017|0.049|-0.010|-0.129|-0.041|0.033|-0.052|0.006|0.003|-0.017|-0.008|0.002,0.95|0.60|0.56|0.30|0.30|0.30|0.25|0.28|0.37|0.21|0.15|0.14|0.21|0.27|0.23|0.50|0.41|0.44|0.46|0.44,0.2.9-dev
AbuDhabi_Race_Feb04_001_L1,16,False,1,1,5021.64,260,7,85528,4.8,0.0,5024.04,259,7,85561,5132.12,108,3,87878,5214.38,168,4,90179,5.183,0.0,5154.68,115,3,88645,4651,100,100,1.9,0.0,0.0,0.3,2,0,1,1,0,0,0,0,0,0,0,False,0,0,0,False,96|74|94|82,108|84|91|75,90|72|84|74,87|89|91|92,58,30,55,50,5021|5033|5043|5053|5063|5073|5083|5093|5103|5113|5123|5133|5143|5153|5163|5173|5183|5194|5204|5214,85561|85678|85828|85995|86211|86395|86628|86845|87095|87395|87645|87928|88262|88629|88929|89229|89479|89729|89962|90179,-336.9;-178.6|-330.4;-185.4|-323.4;-192.4|-316.1;-199.4|-307.9;-206.7|-300.0;-212.9|-291.3;-218.4|-282.2;-222.7|-272.7;-225.7|-262.6;-227.3|-253.9;-226.8|-245.6;-224.4|-237.0;-219.3|-229.1;-211.8|-222.7;-203.6|-217.4;-195.1|-212.6;-186.2|-208.2;-177.1|-204.0;-168.0|-200.0;-159.0,259|248|228|207|189|175|163|150|136|122|112|108|109|114|122|131|140|150|159|168,20|95|100|89|51|39|35|31|27|18|4|0|0|0|0|0|0|0|0|0,50|5|0|0|0|0|0|0|0|0|8|44|52|64|75|77|87|95|100|100,7|7|7|7|6|6|5|4|4|3|3|3|3|3|3|3|3|3|3|4,0.0050|0.0127|0.0121|0.0237|0.0453|0.0645|0.0826|0.1129|0.1470|0.1668|0.1668|0.1388|0.0875|0.0587|0.0356|0.0231|0.0178|0.0083|0.0029|-0.0003,-0.000;0.000;-0.006;-0.006|-0.034;-0.038;-0.028;-0.031|-0.048;-0.054;-0.034;-0.066|-0.053;-0.066;-0.030;-0.168|-0.023;-0.024;-0.016;-0.129|-0.008;-0.007;-0.012;-0.077|-0.022;-0.022;-0.013;-0.106|-0.022;-0.024;-0.016;-0.305|-0.020;-0.020;-0.018;-0.366|0.019;0.060;-0.010;-0.079|-0.008;0.014;-0.002;-0.012|0.015;0.073;-0.000;0.000|0.018;0.065;-0.000;-0.002|0.019;0.043;-0.001;-0.001|0.033;0.066;-0.001;-0.002|0.027;0.045;-0.001;-0.001|0.041;0.043;-0.001;-0.001|0.049;0.045;-0.001;-0.001|0.040;0.046;-0.001;-0.001|0.038;0.041;-0.001;-0.001,0.064|0.151|-0.033|-0.023|-0.054|-0.011|-0.011|-0.041|-0.034|0.111|0.044|0.019|0.014|-0.008|-0.013|-0.079|-0.010|0.002|-0.039|-0.039,-0.77|-3.59|-3.60|-3.28|-2.21|-1.50|-1.63|-1.62|-1.49|-0.44|-0.76|-0.00|0.29|0.55|0.83|0.92|0.93|1.06|1.12|1.17,0.2.9-dev
AbuDhabi_Race_Feb04_001_L2,1,False,1,1,282.31,285,7,3916,5.683,0.0,300.21,262,7,4149,410.54,142,4,6366,516.51,195,5,8716,5.5,0.0,434.38,144,4,6916,4800,100,100,5.7,2.5,0.0,5.5,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,55|51|64|62,63|71|64|70,59|72|69|76,88|89|91|92,58,30,55,50,282|310|322|333|345|356|367|379|390|402|413|425|436|447|459|470|482|493|504|516,4149|4316|4483|4683|4900|5166|5400|5683|5966|6200|6433|6683|6983|7250|7533|7800|8050|8300|8500|8716,-46.7;173.9|-41.7;184.4|-37.1;193.9|-31.9;204.1|-26.2;214.0|-19.1;224.6|-12.5;232.6|-3.8;240.8|5.8;247.2|14.3;251.1|23.3;253.6|33.1;255.0|44.4;254.9|55.8;252.9|67.2;249.1|77.8;244.1|87.6;238.1|97.0;231.8|106.2;225.7|115.8;219.4,262|239|217|197|181|165|154|149|145|143|142|143|145|149|155|161|169|178|187|195,100|100|96|68|47|36|18|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|3|19|31|39|43|55|67|71|81|87|100|100|100|100,7|7|7|6|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|5,0.0016|-0.0028|-0.0135|-0.0205|-0.0214|-0.0337|-0.0460|-0.0774|-0.0800|-0.0785|-0.0673|-0.0743|-0.0714|-0.0536|-0.0464|-0.0228|-0.0026|0.0019|0.0055|0.0007,-0.035;-0.035;-0.032;-0.036|-0.041;-0.039;-0.040;-0.047|-0.050;-0.047;-0.057;-0.063|-0.033;-0.029;-0.046;-0.022|0.007;0.004;-0.043;-0.016|-0.019;-0.019;-0.025;-0.011|-0.010;-0.013;-0.015;-0.005|0.009;-0.000;0.001;0.000|0.017;0.004;0.001;0.000|0.058;0.013;0.000;0.000|0.043;0.012;-0.001;0.000|0.025;0.011;-0.001;-0.000|0.051;0.020;-0.002;-0.000|0.048;0.022;-0.002;-0.000|0.074;0.029;-0.001;-0.001|0.057;0.039;-0.005;-0.001|0.047;0.046;-0.001;-0.001|0.032;0.032;-0.001;-0.001|0.034;0.044;-0.001;-0.001|0.042;0.051;-0.001;-0.001,0.016|0.009|0.022|-0.033|-0.046|-0.007|-0.005|0.011|0.025|-0.027|-0.068|-0.002|0.016|0.005|-0.064|-0.091|0.026|0.008|0.016|0.066,-3.88|-3.72|-3.52|-2.67|-0.96|-1.54|-1.04|-0.30|-0.21|-0.02|0.05|0.18|0.41|0.53|0.67|0.39|1.11|1.05|1.14|1.03,0.2.9-dev
AbuDhabi_Race_Feb04_001_L2,2,True,1,1,0.0,0.0,0,0,5.484,0.0,580.26,231,6,9783,647.4,240,6,10800,716.49,249,6,11783,5.45,0.0,700.46,246,6,11549,2000,0,100,7.2,5.3,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,55|65|68|73,61|83|74|85,63|88|76|90,87|89|91|92,58,30,55,50,580|586|594|601|608|615|622|629|636|644|651|658|665|672|679|687|694|701|708|716,9783|9900|10000|10116|10233|10333|10450|10550|10666|10766|10866|10966|11066|11150|11266|11366|11466|11583|11683|11783,169.4;184.9|175.7;180.6|181.0;176.8|187.0;172.0|191.9;167.7|197.3;162.2|202.5;156.4|206.6;151.2|211.0;144.8|214.4;139.1|217.5;133.2|220.3;127.2|222.4;122.0|224.6;115.7|226.5;109.3|228.4;101.6|229.8;95.0|230.9;88.3|231.9;80.3|232.6;73.5,231|234|235|236|237|238|239|239|239|239|240|240|240|241|242|243|245|246|248|249,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6,-0.0138|-0.0304|-0.0414|-0.0473|-0.0482|-0.0515|-0.0525|-0.0530|-0.0537|-0.0544|-0.0504|-0.0470|-0.0427|-0.0306|-0.0305|-0.0275|-0.0246|-0.0208|-0.0169|-0.0147,0.024;0.020;-0.000;-0.001|0.026;0.019;-0.000;-0.001|0.031;0.018;-0.001;-0.000|0.038;0.020;-0.001;-0.000|0.039;0.020;-0.001;-0.000|0.041;0.021;-0.001;-0.000|0.043;0.021;-0.000;-0.000|0.040;0.020;-0.000;-0.000|0.044;0.021;-0.000;-0.000|0.043;0.021;-0.000;-0.000|0.043;0.021;-0.001;-0.000|0.055;0.024;-0.001;-0.000|0.037;0.018;-0.000;-0.000|0.040;0.021;-0.001;-0.000|0.041;0.022;-0.001;-0.000|0.035;0.021;-0.001;-0.000|0.031;0.020;-0.001;-0.000|0.028;0.019;-0.001;-0.000|0.027;0.019;-0.001;-0.000|0.025;0.018;-0.001;-0.000,0.029|-0.017|0.014|0.024|-0.011|-0.010|0.001|-0.001|-0.017|-0.003|-0.012|0.155|-0.215|-0.053|-0.065|-0.019|-0.011|-0.014|-0.038|-0.027,0.62|0.53|0.47|0.40|0.34|0.34|0.30|0.26|0.27|0.26|0.27|0.25|0.28|0.37|0.38|0.43|0.47|0.45|0.47|0.48,0.2.9-dev
AbuDhabi_Race_Feb04_001_L2,3,True,1,1,0.0,0.0,0,0,5.45,0.0,724.62,251,6,11899,905.61,239,7,14399,1000.04,256,7,15799,5.35,0.0,838.51,260,6,13449,3900,0,100,1.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,63|87|76|90,118|87|102|90,111|79|99|86,88|90|92|93,58,30,55,50,724|738|752|767|781|796|810|825|839|854|868|883|897|912|926|941|955|969|984|1000,11899|12099|12299|12499|12699|12883|13066|13266|13466|13666|13849|14066|14283|14483|14733|14933|15183|15383|15583|15799,233.2;65.4|233.8;51.3|234.2;37.1|235.0;22.7|236.9;8.4|239.8;-4.6|243.8;-17.3|249.4;-30.8|255.7;-42.5|263.8;-54.4|273.2;-65.1|283.6;-74.6|295.5;-83.2|308.1;-90.2|322.4;-96.0|336.3;-99.8|351.6;-102.5|366.3;-104.0|380.1;-104.9|395.3;-105.5,251|254|257|260|261|261|261|261|260|258|255|249|241|238|238|239|242|246|251|256,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|78|28|48|89|100|100|100|100|100|100,6|6|6|6|6|6|6|6|6|6|7|7|7|7|7|7|7|7|7|7,-0.0123|-0.0021|0.0175|0.0361|0.0398|0.0453|0.0526|0.0713|0.0796|0.0884|0.0932|0.1058|0.1061|0.1014|0.0676|0.0369|0.0177|0.0153|0.0065|-0.0036,0.024;0.018;-0.001;-0.000|0.020;0.018;-0.001;-0.000|0.017;0.021;-0.001;-0.000|0.016;0.027;-0.000;-0.000|0.018;0.038;-0.000;-0.000|0.016;0.030;-0.000;-0.000|0.017;0.032;-0.000;-0.000|0.019;0.038;-0.000;0.000|0.020;0.041;-0.000;0.000|0.020;0.041;-0.000;0.001|0.015;0.035;-0.000;0.001|0.002;0.010;0.000;0.004|0.007;0.017;0.000;0.004|0.018;0.037;-0.000;0.001|0.020;0.039;-0.000;-0.001|0.019;0.032;-0.000;-0.001|0.018;0.026;-0.000;-0.001|0.022;0.028;-0.001;-0.001|0.023;0.024;-0.001;-0.001|0.026;0.021;-0.001;-0.001,-0.027|0.012|0.016|0.063|0.039|0.098|-0.051|-0.007|-0.033|-0.007|0.007|-0.009|-0.016|-0.018|-0.006|-0.013|-0.053|-0.042|-0.039|-0.078,0.47|0.47|0.43|0.30|0.28|0.21|0.18|0.06|0.01|-0.04|-0.29|-0.86|-0.59|-0.02|0.23|0.37|0.47|0.71|0.67|0.64,0.2.9-dev
